id,year,location,latitude,longitude,site,level,transect,kelp_density,genus_species,total_length,abundance,source
2011-SMI_HARRIS_PT_RESERVE_E-INMID-MID-3,Winter 2011 - 2012,SMI,34.052783,-120.337383,INMID,MID,3,ND,Sebastes mystinus,13.5,8,PISCO
2011-SMI_HARRIS_PT_RESERVE_E-INMID-MID-3,Winter 2011 - 2012,SMI,34.052783,-120.337383,INMID,MID,3,ND,Sebastes mystinus,17,20,PISCO
2011-SMI_HARRIS_PT_RESERVE_E-INMID-MID-3,Winter 2011 - 2012,SMI,34.052783,-120.337383,INMID,MID,3,ND,Sebastes mystinus,21,10,PISCO
2011-SMI_HARRIS_PT_RESERVE_E-INNER-BOT-1,Winter 2011 - 2012,SMI,34.052783,-120.337383,INNER,BOT,1,ND,Sebastes mystinus,12,1,PISCO
2011-SMI_HARRIS_PT_RESERVE_E-INNER-BOT-1,Winter 2011 - 2012,SMI,34.052783,-120.337383,INNER,BOT,1,ND,Sebastes mystinus,18,1,PISCO
2011-SMI_HARRIS_PT_RESERVE_E-INNER-BOT-2,Winter 2011 - 2012,SMI,34.052783,-120.337383,INNER,BOT,2,ND,Sebastes mystinus,12,5,PISCO
2011-SMI_HARRIS_PT_RESERVE_E-INNER-BOT-2,Winter 2011 - 2012,SMI,34.052783,-120.337383,INNER,BOT,2,ND,Sebastes mystinus,18,20,PISCO
2011-SMI_HARRIS_PT_RESERVE_E-INNER-BOT-3,Winter 2011 - 2012,SMI,34.052783,-120.337383,INNER,BOT,3,ND,Sebastes mystinus,9,1,PISCO
2011-SMI_HARRIS_PT_RESERVE_E-INNER-BOT-3,Winter 2011 - 2012,SMI,34.052783,-120.337383,INNER,BOT,3,ND,Sebastes mystinus,12,6,PISCO
2011-SMI_HARRIS_PT_RESERVE_E-INNER-BOT-3,Winter 2011 - 2012,SMI,34.052783,-120.337383,INNER,BOT,3,ND,Sebastes mystinus,20,11,PISCO
2011-SMI_HARRIS_PT_RESERVE_E-INNER-BOT-3,Winter 2011 - 2012,SMI,34.052783,-120.337383,INNER,BOT,3,ND,Sebastes mystinus,30,6,PISCO
2011-SMI_HARRIS_PT_RESERVE_E-INNER-CNMD-2,Winter 2011 - 2012,SMI,34.052783,-120.337383,INNER,CNMD,2,ND,Sebastes mystinus,15.5,5,PISCO
2011-SMI_HARRIS_PT_RESERVE_E-INNER-CNMD-2,Winter 2011 - 2012,SMI,34.052783,-120.337383,INNER,CNMD,2,ND,Sebastes mystinus,18,1,PISCO
2011-SMI_HARRIS_PT_RESERVE_E-INNER-CNMD-2,Winter 2011 - 2012,SMI,34.052783,-120.337383,INNER,CNMD,2,ND,Sebastes mystinus,20,1,PISCO
2011-SMI_HARRIS_PT_RESERVE_E-INNER-CNMD-3,Winter 2011 - 2012,SMI,34.052783,-120.337383,INNER,CNMD,3,ND,Sebastes mystinus,14,15,PISCO
2011-SMI_HARRIS_PT_RESERVE_E-INNER-CNMD-3,Winter 2011 - 2012,SMI,34.052783,-120.337383,INNER,CNMD,3,ND,Sebastes mystinus,17,1,PISCO
2011-SCI_CAVERN_POINT_E-INMID-BOT-3,Winter 2011 - 2012,SCI,34.054283,-119.566867,INMID,BOT,3,ND,Sebastes mystinus,15,2,PISCO
2011-SCI_CAVERN_POINT_E-INMID-CAN-1,Winter 2011 - 2012,SCI,34.054283,-119.566867,INMID,CAN,1,ND,Sebastes mystinus,14,1,PISCO
2011-SCI_CAVERN_POINT_E-INMID-MID-3,Winter 2011 - 2012,SCI,34.054283,-119.566867,INMID,MID,3,ND,Sebastes mystinus,14.5,10,PISCO
2011-SCI_CAVERN_POINT_E-INMID-MID-3,Winter 2011 - 2012,SCI,34.054283,-119.566867,INMID,MID,3,ND,Sebastes mystinus,16,1,PISCO
2011-SCI_CAVERN_POINT_E-INNER-BOT-3,Winter 2011 - 2012,SCI,34.054283,-119.566867,INNER,BOT,3,ND,Sebastes mystinus,7,1,PISCO
2011-SCI_CAVERN_POINT_E-INNER-CAN-1,Winter 2011 - 2012,SCI,34.054283,-119.566867,INNER,CAN,1,ND,Sebastes mystinus,14,1,PISCO
2011-SCI_CAVERN_POINT_E-OUTER-BOT-3,Winter 2011 - 2012,SCI,34.054283,-119.566867,OUTER,BOT,3,ND,Sebastes mystinus,19,1,PISCO
2011-SCI_CAVERN_POINT_E-OUTER-MID-1,Winter 2011 - 2012,SCI,34.054283,-119.566867,OUTER,MID,1,ND,Sebastes mystinus,15,2,PISCO
2011-SCI_CAVERN_POINT_E-OUTMID-BOT-1,Winter 2011 - 2012,SCI,34.054283,-119.566867,OUTMID,BOT,1,ND,Sebastes mystinus,7.5,7,PISCO
2011-SCI_CAVERN_POINT_E-OUTMID-BOT-1,Winter 2011 - 2012,SCI,34.054283,-119.566867,OUTMID,BOT,1,ND,Sebastes mystinus,24,1,PISCO
2011-SCI_CAVERN_POINT_E-OUTMID-MID-1,Winter 2011 - 2012,SCI,34.054283,-119.566867,OUTMID,MID,1,ND,Sebastes mystinus,15,1,PISCO
2013-SCI_CAVERN_POINT_E-INMID-BOT-1,Winter 2013 - 2014,SCI,34.054283,-119.566867,INMID,BOT,1,ND,Sebastes mystinus,9,18,PISCO
2013-SCI_CAVERN_POINT_E-INNER-CAN-1,Winter 2013 - 2014,SCI,34.054283,-119.566867,INNER,CAN,1,ND,Sebastes mystinus,8,2,PISCO
2013-SCI_CAVERN_POINT_E-INNER-MID-1,Winter 2013 - 2014,SCI,34.054283,-119.566867,INNER,MID,1,ND,Sebastes mystinus,9.5,10,PISCO
2013-SCI_CAVERN_POINT_E-OUTMID-BOT-2,Winter 2013 - 2014,SCI,34.054283,-119.566867,OUTMID,BOT,2,ND,Sebastes mystinus,12,1,PISCO
2013-SCI_CAVERN_POINT_E-OUTMID-BOT-3,Winter 2013 - 2014,SCI,34.054283,-119.566867,OUTMID,BOT,3,ND,Sebastes mystinus,10,8,PISCO
2011-CANNERY_DC-INMID-BOT-3,Winter 2011 - 2012,CAN,36.614953,-121.896037,INMID,BOT,3,ND,Sebastes mystinus,6.5,14,PISCO
2011-CANNERY_DC-INMID-MID-3,Winter 2011 - 2012,CAN,36.614953,-121.896037,INMID,MID,3,ND,Sebastes mystinus,17,1,PISCO
2011-CANNERY_DC-INMID-MID-3,Winter 2011 - 2012,CAN,36.614953,-121.896037,INMID,MID,3,ND,Sebastes mystinus,19,1,PISCO
2011-CANNERY_DC-INNER-BOT-1,Winter 2011 - 2012,CAN,36.614953,-121.896037,INNER,BOT,1,ND,Sebastes mystinus,6,1,PISCO
2011-CANNERY_DC-INNER-BOT-1,Winter 2011 - 2012,CAN,36.614953,-121.896037,INNER,BOT,1,ND,Sebastes mystinus,7,2,PISCO
2011-CANNERY_DC-INNER-BOT-1,Winter 2011 - 2012,CAN,36.614953,-121.896037,INNER,BOT,1,ND,Sebastes mystinus,8,2,PISCO
2011-CANNERY_DC-INNER-BOT-1,Winter 2011 - 2012,CAN,36.614953,-121.896037,INNER,BOT,1,ND,Sebastes mystinus,9,1,PISCO
2011-CANNERY_DC-OUTER-BOT-2,Winter 2011 - 2012,CAN,36.614953,-121.896037,OUTER,BOT,2,ND,Sebastes mystinus,7,1,PISCO
2011-CANNERY_DC-OUTER-BOT-2,Winter 2011 - 2012,CAN,36.614953,-121.896037,OUTER,BOT,2,ND,Sebastes mystinus,8,1,PISCO
2011-CANNERY_DC-OUTER-BOT-3,Winter 2011 - 2012,CAN,36.614953,-121.896037,OUTER,BOT,3,ND,Sebastes mystinus,6,3,PISCO
2011-CANNERY_DC-OUTER-BOT-3,Winter 2011 - 2012,CAN,36.614953,-121.896037,OUTER,BOT,3,ND,Sebastes mystinus,7,2,PISCO
2011-CANNERY_DC-OUTER-BOT-3,Winter 2011 - 2012,CAN,36.614953,-121.896037,OUTER,BOT,3,ND,Sebastes mystinus,8,3,PISCO
2011-CANNERY_DC-OUTMID-BOT-2,Winter 2011 - 2012,CAN,36.614953,-121.896037,OUTMID,BOT,2,ND,Sebastes mystinus,6,1,PISCO
2011-CANNERY_DC-OUTMID-BOT-3,Winter 2011 - 2012,CAN,36.614953,-121.896037,OUTMID,BOT,3,ND,Sebastes mystinus,6,1,PISCO
2013-CANNERY_DC-INMID-BOT-1,Winter 2013 - 2014,CAN,36.614953,-121.896037,INMID,BOT,1,ND,Sebastes mystinus,8,40,PISCO
2013-CANNERY_DC-INMID-BOT-1,Winter 2013 - 2014,CAN,36.614953,-121.896037,INMID,BOT,1,ND,Sebastes mystinus,20,1,PISCO
2013-CANNERY_DC-INMID-BOT-2,Winter 2013 - 2014,CAN,36.614953,-121.896037,INMID,BOT,2,ND,Sebastes mystinus,8,30,PISCO
2013-CANNERY_DC-INMID-BOT-3,Winter 2013 - 2014,CAN,36.614953,-121.896037,INMID,BOT,3,ND,Sebastes mystinus,8,100,PISCO
2013-CANNERY_DC-INNER-BOT-1,Winter 2013 - 2014,CAN,36.614953,-121.896037,INNER,BOT,1,ND,Sebastes mystinus,8,9,PISCO
2013-CANNERY_DC-INNER-BOT-2,Winter 2013 - 2014,CAN,36.614953,-121.896037,INNER,BOT,2,ND,Sebastes mystinus,8,65,PISCO
2013-CANNERY_DC-INNER-BOT-3,Winter 2013 - 2014,CAN,36.614953,-121.896037,INNER,BOT,3,ND,Sebastes mystinus,8,92,PISCO
2013-CANNERY_DC-INMID-MID-2,Winter 2013 - 2014,CAN,36.614953,-121.896037,INMID,MID,2,ND,Sebastes mystinus,8,52,PISCO
2013-CANNERY_DC-INMID-MID-3,Winter 2013 - 2014,CAN,36.614953,-121.896037,INMID,MID,3,ND,Sebastes mystinus,8,145,PISCO
2013-CANNERY_DC-INMID-MID-3,Winter 2013 - 2014,CAN,36.614953,-121.896037,INMID,MID,3,ND,Sebastes mystinus,9,26,PISCO
2013-CANNERY_DC-INMID-MID-3,Winter 2013 - 2014,CAN,36.614953,-121.896037,INMID,MID,3,ND,Sebastes mystinus,16,1,PISCO
2013-CANNERY_DC-OUTER-BOT-1,Winter 2013 - 2014,CAN,36.614953,-121.896037,OUTER,BOT,1,ND,Sebastes mystinus,8,50,PISCO
2013-CANNERY_DC-OUTER-BOT-2,Winter 2013 - 2014,CAN,36.614953,-121.896037,OUTER,BOT,2,ND,Sebastes mystinus,8,70,PISCO
2013-CANNERY_DC-OUTER-BOT-3,Winter 2013 - 2014,CAN,36.614953,-121.896037,OUTER,BOT,3,ND,Sebastes mystinus,8,110,PISCO
2013-CANNERY_DC-OUTER-MID-1,Winter 2013 - 2014,CAN,36.614953,-121.896037,OUTER,MID,1,ND,Sebastes mystinus,8,15,PISCO
2013-CANNERY_DC-OUTER-MID-2,Winter 2013 - 2014,CAN,36.614953,-121.896037,OUTER,MID,2,ND,Sebastes mystinus,8,167,PISCO
2013-CANNERY_DC-OUTER-MID-3,Winter 2013 - 2014,CAN,36.614953,-121.896037,OUTER,MID,3,ND,Sebastes mystinus,8,10,PISCO
2013-CANNERY_DC-OUTMID-BOT-1,Winter 2013 - 2014,CAN,36.614953,-121.896037,OUTMID,BOT,1,ND,Sebastes mystinus,8,120,PISCO
2013-CANNERY_DC-OUTMID-BOT-2,Winter 2013 - 2014,CAN,36.614953,-121.896037,OUTMID,BOT,2,ND,Sebastes mystinus,8,160,PISCO
2013-CANNERY_DC-OUTMID-BOT-3,Winter 2013 - 2014,CAN,36.614953,-121.896037,OUTMID,BOT,3,ND,Sebastes mystinus,8,130,PISCO
2013-CANNERY_DC-OUTMID-MID-1,Winter 2013 - 2014,CAN,36.614953,-121.896037,OUTMID,MID,1,ND,Sebastes mystinus,8,126,PISCO
2013-CANNERY_DC-OUTMID-MID-1,Winter 2013 - 2014,CAN,36.614953,-121.896037,OUTMID,MID,1,ND,Sebastes mystinus,9,15,PISCO
2013-CANNERY_DC-OUTMID-MID-2,Winter 2013 - 2014,CAN,36.614953,-121.896037,OUTMID,MID,2,ND,Sebastes mystinus,8,223,PISCO
2013-CANNERY_DC-OUTMID-MID-3,Winter 2013 - 2014,CAN,36.614953,-121.896037,OUTMID,MID,3,ND,Sebastes mystinus,8,124,PISCO
2013-CANNERY_DC-OUTMID-MID-3,Winter 2013 - 2014,CAN,36.614953,-121.896037,OUTMID,MID,3,ND,Sebastes mystinus,9,19,PISCO
2013-POINT_DUME-INMID-BOT-2,Winter 2013 - 2014,PDU,33.998533,-118.805633,INMID,BOT,2,ND,Sebastes mystinus,5.5,5,PISCO
2013-POINT_DUME-INMID-BOT-2,Winter 2013 - 2014,PDU,33.998533,-118.805633,INMID,BOT,2,ND,Sebastes mystinus,21,1,PISCO
2013-POINT_DUME-OUTER-BOT-1,Winter 2013 - 2014,PDU,33.998533,-118.805633,OUTER,BOT,1,ND,Sebastes mystinus,6,8,PISCO
2013-POINT_DUME-OUTMID-BOT-1,Winter 2013 - 2014,PDU,33.998533,-118.805633,OUTMID,BOT,1,ND,Sebastes mystinus,8.5,7,PISCO
2013-POINT_DUME-OUTMID-BOT-3,Winter 2013 - 2014,PDU,33.998533,-118.805633,OUTMID,BOT,3,ND,Sebastes mystinus,8.5,6,PISCO
2013-POINT_DUME-OUTMID-BOT-3,Winter 2013 - 2014,PDU,33.998533,-118.805633,OUTMID,BOT,3,ND,Sebastes mystinus,9,2,PISCO
2013-POINT_DUME-OUTMID-BOT-3,Winter 2013 - 2014,PDU,33.998533,-118.805633,OUTMID,BOT,3,ND,Sebastes mystinus,20,2,PISCO
2013-POINT_DUME-OUTMID-MID-3,Winter 2013 - 2014,PDU,33.998533,-118.805633,OUTMID,MID,3,ND,Sebastes mystinus,9,1,PISCO
2013-ANACAPA_MIDDLE_ISLE_CEN-INNER-BOT-2,Winter 2013 - 2014,ANA,34.009883,-119.388333,INNER,BOT,2,ND,Sebastes mystinus,7,7,PISCO
2013-ANACAPA_MIDDLE_ISLE_CEN-INNER-BOT-3,Winter 2013 - 2014,ANA,34.009883,-119.388333,INNER,BOT,3,ND,Sebastes mystinus,7,1,PISCO
2013-ANACAPA_MIDDLE_ISLE_CEN-INNER-MID-3,Winter 2013 - 2014,ANA,34.009883,-119.388333,INNER,MID,3,ND,Sebastes mystinus,10,1,PISCO
2013-NAPLES_CEN-INNER-BOT-1,Winter 2013 - 2014,"NAP",34.42185,-119.9515,INNER,BOT,1,ND,Sebastes mystinus,8,1,PISCO
2013-NAPLES_CEN-INNER-BOT-1,Winter 2013 - 2014,"NAP",34.42185,-119.9515,INNER,BOT,1,ND,Sebastes mystinus,15,2,PISCO
2013-NAPLES_CEN-INNER-BOT-1,Winter 2013 - 2014,"NAP",34.42185,-119.9515,INNER,BOT,1,ND,Sebastes mystinus,17,2,PISCO
2013-NAPLES_CEN-INNER-BOT-3,Winter 2013 - 2014,"NAP",34.42185,-119.9515,INNER,BOT,3,ND,Sebastes mystinus,9,1,PISCO
2013-NAPLES_CEN-INNER-BOT-3,Winter 2013 - 2014,"NAP",34.42185,-119.9515,INNER,BOT,3,ND,Sebastes mystinus,10,1,PISCO
2013-NAPLES_CEN-INNER-MID-1,Winter 2013 - 2014,"NAP",34.42185,-119.9515,INNER,MID,1,ND,Sebastes mystinus,9,2,PISCO
2013-NAPLES_CEN-OUTER-BOT-1,Winter 2013 - 2014,"NAP",34.42185,-119.9515,OUTER,BOT,1,ND,Sebastes mystinus,8.5,7,PISCO
2013-NAPLES_CEN-OUTER-BOT-2,Winter 2013 - 2014,"NAP",34.42185,-119.9515,OUTER,BOT,2,ND,Sebastes mystinus,8,3,PISCO
2013-NAPLES_CEN-OUTER-BOT-2,Winter 2013 - 2014,"NAP",34.42185,-119.9515,OUTER,BOT,2,ND,Sebastes mystinus,8.5,4,PISCO
2013-NAPLES_CEN-OUTER-BOT-2,Winter 2013 - 2014,"NAP",34.42185,-119.9515,OUTER,BOT,2,ND,Sebastes mystinus,10,2,PISCO
2013-NAPLES_CEN-OUTER-BOT-2,Winter 2013 - 2014,"NAP",34.42185,-119.9515,OUTER,BOT,2,ND,Sebastes mystinus,15,1,PISCO
2013-NAPLES_CEN-OUTER-BOT-3,Winter 2013 - 2014,"NAP",34.42185,-119.9515,OUTER,BOT,3,ND,Sebastes mystinus,8,1,PISCO
2013-NAPLES_CEN-OUTER-BOT-3,Winter 2013 - 2014,"NAP",34.42185,-119.9515,OUTER,BOT,3,ND,Sebastes mystinus,12,1,PISCO
2013-NAPLES_CEN-OUTER-BOT-4,Winter 2013 - 2014,"NAP",34.42185,-119.9515,OUTER,BOT,4,ND,Sebastes mystinus,8.5,44,PISCO
2013-NAPLES_CEN-OUTER-BOT-4,Winter 2013 - 2014,"NAP",34.42185,-119.9515,OUTER,BOT,4,ND,Sebastes mystinus,9,5,PISCO
2013-NAPLES_CEN-OUTER-BOT-4,Winter 2013 - 2014,"NAP",34.42185,-119.9515,OUTER,BOT,4,ND,Sebastes mystinus,11.5,11,PISCO
2011-LITTLE_IRISH_CEN-INMID-BOT-3,Winter 2011 - 2012,LIC,35.178059,-120.817733,INMID,BOT,3,ND,Sebastes paucispinis,7,20,PISCO
2011-CANNERY_DC-INNER-BOT-1,Winter 2011 - 2012,CAN,36.614953,-121.896037,INNER,BOT,1,ND,Sebastes paucispinis,8,1,PISCO
2011-CANNERY_DC-INNER-BOT-2,Winter 2011 - 2012,CAN,36.614953,-121.896037,INNER,BOT,2,ND,Sebastes paucispinis,7,1,PISCO
2011-CANNERY_DC-INNER-MID-1,Winter 2011 - 2012,CAN,36.614953,-121.896037,INNER,MID,1,ND,Sebastes paucispinis,9,1,PISCO
2011-CANNERY_DC-OUTER-BOT-3,Winter 2011 - 2012,CAN,36.614953,-121.896037,OUTER,BOT,3,ND,Sebastes paucispinis,7,1,PISCO
2013-CANNERY_DC-OUTMID-BOT-1,Winter 2013 - 2014,CAN,36.614953,-121.896037,OUTMID,BOT,1,ND,Sebastes paucispinis,6,1,PISCO
2013-CANNERY_DC-INMID-BOT-3,Winter 2013 - 2014,CAN,36.614953,-121.896037,INMID,BOT,3,ND,Sebastes pinniger,6,1,PISCO
2013-CANNERY_DC-OUTER-BOT-1,Winter 2013 - 2014,CAN,36.614953,-121.896037,OUTER,BOT,1,ND,Sebastes pinniger,6,4,PISCO
2013-CANNERY_DC-OUTER-BOT-2,Winter 2013 - 2014,CAN,36.614953,-121.896037,OUTER,BOT,2,ND,Sebastes pinniger,6,4,PISCO
2011-NAPLES_CEN-INNER-BOT-1,Winter 2011 - 2012,"NAP",34.42185,-119.9515,INNER,BOT,1,ND,Semicossyphus pulcher,21,1,PISCO
2011-NAPLES_CEN-INNER-BOT-1,Winter 2011 - 2012,"NAP",34.42185,-119.9515,INNER,BOT,1,ND,Semicossyphus pulcher,23,1,PISCO
2011-NAPLES_CEN-INNER-BOT-1,Winter 2011 - 2012,"NAP",34.42185,-119.9515,INNER,BOT,1,ND,Semicossyphus pulcher,28,1,PISCO
2011-NAPLES_CEN-INNER-BOT-1,Winter 2011 - 2012,"NAP",34.42185,-119.9515,INNER,BOT,1,ND,Semicossyphus pulcher,38,1,PISCO
2011-NAPLES_CEN-INNER-BOT-1,Winter 2011 - 2012,"NAP",34.42185,-119.9515,INNER,BOT,1,ND,Semicossyphus pulcher,42,1,PISCO
2011-NAPLES_CEN-INNER-BOT-4,Winter 2011 - 2012,"NAP",34.42185,-119.9515,INNER,BOT,4,ND,Semicossyphus pulcher,34,1,PISCO
2011-NAPLES_CEN-OUTER-BOT-1,Winter 2011 - 2012,"NAP",34.42185,-119.9515,OUTER,BOT,1,ND,Semicossyphus pulcher,26,1,PISCO
2011-NAPLES_CEN-OUTER-BOT-1,Winter 2011 - 2012,"NAP",34.42185,-119.9515,OUTER,BOT,1,ND,Semicossyphus pulcher,40,1,PISCO
2011-NAPLES_CEN-OUTER-BOT-2,Winter 2011 - 2012,"NAP",34.42185,-119.9515,OUTER,BOT,2,ND,Semicossyphus pulcher,36,1,PISCO
2011-NAPLES_CEN-OUTER-BOT-2,Winter 2011 - 2012,"NAP",34.42185,-119.9515,OUTER,BOT,2,ND,Semicossyphus pulcher,39,1,PISCO
2011-NAPLES_CEN-OUTER-BOT-2,Winter 2011 - 2012,"NAP",34.42185,-119.9515,OUTER,BOT,2,ND,Semicossyphus pulcher,56,1,PISCO
2011-NAPLES_CEN-OUTER-BOT-3,Winter 2011 - 2012,"NAP",34.42185,-119.9515,OUTER,BOT,3,ND,Semicossyphus pulcher,23,1,PISCO
2011-NAPLES_CEN-OUTER-BOT-3,Winter 2011 - 2012,"NAP",34.42185,-119.9515,OUTER,BOT,3,ND,Semicossyphus pulcher,26,1,PISCO
2011-NAPLES_CEN-OUTER-BOT-3,Winter 2011 - 2012,"NAP",34.42185,-119.9515,OUTER,BOT,3,ND,Semicossyphus pulcher,37,1,PISCO
2011-NAPLES_CEN-OUTER-BOT-3,Winter 2011 - 2012,"NAP",34.42185,-119.9515,OUTER,BOT,3,ND,Semicossyphus pulcher,46,1,PISCO
2011-NAPLES_CEN-OUTER-BOT-4,Winter 2011 - 2012,"NAP",34.42185,-119.9515,OUTER,BOT,4,ND,Semicossyphus pulcher,39,1,PISCO
2011-NAPLES_CEN-OUTER-BOT-4,Winter 2011 - 2012,"NAP",34.42185,-119.9515,OUTER,BOT,4,ND,Semicossyphus pulcher,49,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-BOT-1,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,BOT,1,ND,Semicossyphus pulcher,22,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-BOT-1,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,BOT,1,ND,Semicossyphus pulcher,27,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-BOT-1,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,BOT,1,ND,Semicossyphus pulcher,30,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-BOT-2,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,BOT,2,ND,Semicossyphus pulcher,24,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-BOT-2,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,BOT,2,ND,Semicossyphus pulcher,25,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-BOT-2,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,BOT,2,ND,Semicossyphus pulcher,27,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-BOT-2,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,BOT,2,ND,Semicossyphus pulcher,28,2,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-BOT-2,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,BOT,2,ND,Semicossyphus pulcher,31,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-BOT-4,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,BOT,4,ND,Semicossyphus pulcher,19,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-BOT-4,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,BOT,4,ND,Semicossyphus pulcher,23,2,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-BOT-4,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,BOT,4,ND,Semicossyphus pulcher,26,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-BOT-4,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,BOT,4,ND,Semicossyphus pulcher,29,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-INNER-BOT-4,Winter 2011 - 2012,ANA,34.009883,-119.388333,INNER,BOT,4,ND,Semicossyphus pulcher,33,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-OUTER-BOT-1,Winter 2011 - 2012,ANA,34.009883,-119.388333,OUTER,BOT,1,ND,Semicossyphus pulcher,33,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-OUTER-BOT-2,Winter 2011 - 2012,ANA,34.009883,-119.388333,OUTER,BOT,2,ND,Semicossyphus pulcher,18,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-OUTER-BOT-2,Winter 2011 - 2012,ANA,34.009883,-119.388333,OUTER,BOT,2,ND,Semicossyphus pulcher,23,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-OUTER-BOT-3,Winter 2011 - 2012,ANA,34.009883,-119.388333,OUTER,BOT,3,ND,Semicossyphus pulcher,25,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-OUTER-BOT-3,Winter 2011 - 2012,ANA,34.009883,-119.388333,OUTER,BOT,3,ND,Semicossyphus pulcher,32,2,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-OUTER-BOT-4,Winter 2011 - 2012,ANA,34.009883,-119.388333,OUTER,BOT,4,ND,Semicossyphus pulcher,21,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-OUTER-BOT-4,Winter 2011 - 2012,ANA,34.009883,-119.388333,OUTER,BOT,4,ND,Semicossyphus pulcher,26,1,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-OUTER-BOT-4,Winter 2011 - 2012,ANA,34.009883,-119.388333,OUTER,BOT,4,ND,Semicossyphus pulcher,30,3,PISCO
2011-ANACAPA_MIDDLE_ISLE_CEN-OUTER-BOT-4,Winter 2011 - 2012,ANA,34.009883,-119.388333,OUTER,BOT,4,ND,Semicossyphus pulcher,32,1,PISCO
2011-POINT_DUME-INMID-BOT-1,Winter 2011 - 2012,PDU,33.998533,-118.805633,INMID,BOT,1,ND,Semicossyphus pulcher,25,1,PISCO
2011-POINT_DUME-INMID-BOT-2,Winter 2011 - 2012,PDU,33.998533,-118.805633,INMID,BOT,2,ND,Semicossyphus pulcher,25,1,PISCO
2011-POINT_DUME-INMID-BOT-2,Winter 2011 - 2012,PDU,33.998533,-118.805633,INMID,BOT,2,ND,Semicossyphus pulcher,28,1,PISCO
2011-POINT_DUME-INMID-BOT-3,Winter 2011 - 2012,PDU,33.998533,-118.805633,INMID,BOT,3,ND,Semicossyphus pulcher,17,1,PISCO
2011-POINT_DUME-INMID-BOT-3,Winter 2011 - 2012,PDU,33.998533,-118.805633,INMID,BOT,3,ND,Semicossyphus pulcher,23,2,PISCO
2011-POINT_DUME-INMID-BOT-3,Winter 2011 - 2012,PDU,33.998533,-118.805633,INMID,BOT,3,ND,Semicossyphus pulcher,31,1,PISCO
2011-POINT_DUME-INMID-BOT-3,Winter 2011 - 2012,PDU,33.998533,-118.805633,INMID,BOT,3,ND,Semicossyphus pulcher,36,1,PISCO
2011-POINT_DUME-INMID-BOT-3,Winter 2011 - 2012,PDU,33.998533,-118.805633,INMID,BOT,3,ND,Semicossyphus pulcher,41,1,PISCO
2011-POINT_DUME-INNER-BOT-1,Winter 2011 - 2012,PDU,33.998533,-118.805633,INNER,BOT,1,ND,Semicossyphus pulcher,14,2,PISCO
2011-POINT_DUME-INNER-BOT-1,Winter 2011 - 2012,PDU,33.998533,-118.805633,INNER,BOT,1,ND,Semicossyphus pulcher,26,1,PISCO
2011-POINT_DUME-INNER-BOT-1,Winter 2011 - 2012,PDU,33.998533,-118.805633,INNER,BOT,1,ND,Semicossyphus pulcher,39,1,PISCO
2011-POINT_DUME-INNER-BOT-2,Winter 2011 - 2012,PDU,33.998533,-118.805633,INNER,BOT,2,ND,Semicossyphus pulcher,23,1,PISCO
2011-POINT_DUME-INNER-BOT-2,Winter 2011 - 2012,PDU,33.998533,-118.805633,INNER,BOT,2,ND,Semicossyphus pulcher,34,2,PISCO
2011-POINT_DUME-OUTER-BOT-1,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTER,BOT,1,ND,Semicossyphus pulcher,15,1,PISCO
